,text,Adults,Chickenpox vaccines,Diphtheria,General immunization,HPV vaccines,Hepatitis A vaccine,Hepatitis B vaccine,Immunization records,Infants & young children,Influenza vaccines,Measles,Meningococcal vaccines,Other,Pneumococcal vaccines,Pregnancy,Rotavirus Vaccines,School-age children & teens,Shingles vaccines,TB skin test,Travel vaccines,Vaccine Schedules,Vaccine ingredients,Vaccine safety,Where to get immunized,mumps and rubella vaccines,tetanus and pertussis vaccines
133,"I immigrated to Canada in 1968 at 6 years old. How do I find out what immunization I received in my school in BC Canada?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,"Where and how can I get a booster for the Tetanus, Diphtheria vaccine? It has been 10 years since my last booster.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,"What do you do if your immunizations are not up to date ?? My son is 4 and he's missing his 12 and 18 month shots
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,"Is the MR2 vaccine the second MMR vaccine? I am looking at my immunization records from when I was a child and just wanted to confirm I received them all.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
137,"How do I get my childs immunization records, for an adopted child. Immunizations would have happened in Surrey - we are in a different community. Can I phone my local unit?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,"Hello! I am a nursing student and I need to get vaccinated for polio, could you please tell me how and where can I get vaccinated? Thank you very much.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
139,"What vaccinations does a 3 year old boy need before traveling to Nairobi Kenya?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
140,"Where can I get the shingles vaccines in BC? How much do they cost?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141,"My daughter born June 2009 received PCV 7 in her first year. June 2010, it was replaced with PCV13. Should she receive a booster with PCV13 for protection against other 6 strains?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,"I wasn't able to get my grade 9 immunizations...I'm now going into grade 12 is it even worth going in to get them done now ?
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
143,"We have a 16 year old son and we have never had the HVP shot. Should we, or is it too late
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,"My baby's appointment for 6th-month immunization will be on March, when she'll be almost 9 months old. Is it risky to wait that long?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,"how many hours are recommended after injury to get a Td
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146,"hello, I am doing a project on the vaccine for Diphtheria (DTAP) and I was wondering if you could help me find some of its benefits and drawbacks. Thank you
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147,"My daughter has had one vacination for mesles - perhaps 2 but she is not sure. To be safe, can she safely get another measles shot before she travels? She is 26. Thank you
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
148,"Hi my child was born outside of canada in october of 2016 he is now home with me. Where should I bring him to be vaccinated ???
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,"I don't have a BC care card, I'm from AB and have a valid AHC card, can I get my flu shot in Vancouver as I'm not going back to AB until late Dec. Thanks
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,"Can you tell me who funds Immunize BC? Are you government or private? Thankyou.
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151,"What percentage of girls have been vaccinated in British Columbia? How many parents actually consented to have their daughter(s) vaccinated?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
152,"My 18 year old son may have been in contact with a child with chicken pox. Can he receive the vaccination?
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,"My daughter had HPV vaccine last October 2017, the next day she had rashes on one side of her waist. It looks like a shingle, now comes and goes, itchy and pain .
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,"Hello, How long are you supposed to wait between vaccination of Varicella and drawing the titer to check for conversion? Thanks for your help.
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,"My child is allergic to eggs and also peanuts , can he get the 12 months shot MMR?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,"Hi, I have 9mo twins and my wife will study 2 years. Do they apply to free vaccines or do we have to pay? The are on date on their schedule in Mexico.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,"Hi there, my son's 18 month VACCINE is due on Dec 23 2016. However, we have to leave Canada due to Family emergency, and we should come back on 10 Feb 2017.I don't think we could get his 18 months vaccine done when we travell abroad. Is it too late to have his VACCINE when we come back? Thx
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
158,"Dear nurses, My daughter,14 years old, has just came here from China for studying at a High school. I'm wondering if she can take HPV for free. When and where could she take the vaccine ?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,"Hi I would like to know when is my mother injection appointment please
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,"Is there any site that I can go to to see the level of flu activity specifically in my area in BC?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,"My daughter in law got an mmr vaccine before leaving for travel about 7 days ago. This morning she woke up with a huge rash. Is this normal
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
162,"My child is due for her 4 month immunizations tomorrow but she just started to cough today. It is kind of a mucus cough. She doesn't have a fever. Should I postpone her appointment
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,"Hello, I'm 65 years old person with disabilities with a lifelong susceptibility to respiratory infections, including influenza and pneumonia. Where can I be vaccinated? In Victoria
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,"What vaccinations should an infant get before traveling outside of Canada. I will be going to the South Caribbean (on a cruise) with my 8 month old.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
165,"I was born 1957 in  bc. Attended school kindergarten thru grade 7. I had many immunizations. Do you know if measles vaccine might have been one of them?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
166,"We are newcomers. We did not take any vaccines, except BCG.Now to go to day care, they are asking for health passport and immunize records. can we take vaccines now? she is 3 yrs.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,"Where can I get BCG vaccine?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
168,"How long after vaccination does it take for the flu shot to work?
 
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,"can I email my childs immunization records to Kamloops public Health
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,"When will appointment booking system will open?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
171,"what are the effects of drinking alcohol after taking hepa A vaccine
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,"What was the school immunization schedule in 2005-2006?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
173,"can i get the hpv shot when i'm on my period
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"Hi, As I am preparing to leave BC for another job in Toronto, I would like to request my immunization records. I work for VCH, in neuromuscular diseases unit at VGH. How can I get that? I have to mention that I don't have a family Dr.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"I'm trying to find out what vaccines I received as a child/teenager. What was the BC immunization schedule like for the years 2000-2008?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
176,"Hi, Do i need an appt. for the flu vaccine. I am 67. Is there a long wait to get his vaccine?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,"If I last had my boosters in grade 9 at what age should I get my next ones? 22?
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
178,"wHAT immunizations are required for India and Bhutan
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
179,"18 year old daughter got meningococcal vaccine a month ago. Her arm is experiencing weekends still. What should we do or is this normal
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,"How do I get an immunization for measles on the weekend? I work during the health unit clinic hours during the week and I'm going to Disneyland in a couple of weeks and just found out that I should have the MMR booster (born in 1970). Thank you! 
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
181,"Hello, my partner is 51 years old and was never vaccinated as a child. We would like to know where to go/call in Kelowna to get his vaccines up to date.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
182,"Hello. I have to have a TB test done for a new health care job and I was directed to contact you. How do I go about setting up this test? Thank you for your time. 
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183,"My 5 year old child received her flu shot today, she was anxious and tensed up during the injection. She is complaining her arm hurts, can I give her Tylenol?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,"I was born in 1987 and my parents would have ensured I had all recommended immunisations, however I do not have a record. Can you provide a schedule I would have been on?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,"Why is it such a hassle this year to get a shot? Makes no sense for people to be phoning all over town to make an appointment. Promote getting vaccinated then make everyone jump around in Salmon Arm.
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,"My children has a fever is it ok to go ahead with her kindergarten boosters?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
187,"Hi,I live in Fort Saint John BC,where and when can I access a free flu shot?  Thanks
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
188,"I have had a severe case of red eyes, soreness and weeping eyes since receiving the flu shot. One internet site indicates that red eyes are a reaction to the flu shot?????.
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
189,"Is it safe to get a shringrix shot if you have been diagnosed with ocular herpes? Recent outbreak has just cleared up. I am a 75 year old senior. Could Shringrix trigger occular herpes outbreak?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
190,"Are you able to provide me with the immunization history for my son. If so how can I obtain it?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,"Do I need to get the MMR booster? I was born in the UK in 1947 and lived there until 1979
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192,"I'm 44 and want to get the HPV vaccine. How much is it for me to get?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,"If my child was immunized in another province, how do I get that recorded in B.C.?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,"Does MC protect viral or bacterial meningitis.
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,"I work in a middle school Iam 36 years old and am unsure if I had my grade 9 menegoccal vaccine . Should I have a vaccine ?
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,"My newborn is 8 weeks old today which is 11th of July and has to be vaccinated but has been given a doctor's appointment on the 18th which is a week later, will this be ok?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,"I am pregnant. Where can i get a tdap vaccine in richmond bc? What is the cost?
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
198,"Are there mobile clinics that we can hire to come to our place of business to provide MMR shots, given the Measles outbreak in Vancouver? Doesn't have to be free, we're willing to pay.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
199,"I received a tetanus shot a week ago my arm is very sore - can't lift it up comfortably - is this normal?
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
200,"How can I book an appointment to get my vaccinations?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
201,"If a 14 year old has the first immunization will he need two more or is one enough?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202,"I had a tetanus shot at Kelowna General Hospital in 2013, just wondering where I can get proof of this information? Thanks
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,"Can I get a measales only vaccine?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
204,"What time are youth walk ins at?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
205,"I have never heard of a vaccination card, and I was informed I was vaccinated as a kid. how do I find this out?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,"How do I find a flu shot clinic for my children under 5 years of age In the kelowna area
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,"I'm required to demonstrate proof of immunity to MMR for university. Where can I book a titer test to prove that I am immune to measles, mumps, and rubella? And would MSP cover it?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
208,"I am a 77 year old male who did NOT receive any vaccinations as a child because my parents were conscientious objectors. Does Immunize BC cover the cost of the Tdap vaccine?
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
209,"I'm over seas and my 23 month old is over due for her 3rd Hep B immunization dose (BC had to catch her up with their schedules since we moved from Alberta so she took 2 doses within 4 months) how long can we postpone it? Is it urgent for her to take the 3rd dose?
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,"I am a new commer who has immigrated to B.C .I am a kidney transplant patient .I need to get a hepatitis vaccine.how can I do it?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
211,"What are the health concerns or negatives to having your child vaccinated?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
212,"I have had Chicken pox several times. I am on long term disability. How do I go about getting the Shingles Vaccination, will the Government cover this for me.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
213,"If families do not choose to vaccinate does this mean there will be a lot of pressure on these families and if an outbreak does happen these families will be blamed?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
214,"Is there a different vaccine schedule for 4 year old, who has never been vaccinated? Can he get different (stronger) vaccines then 2 months old baby and get less of them and faster?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,"I did not bring my child's immunization form back to her school. Will she still be given the vaccine without my written consent?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
216,"Can I get a shingrex shot at a health centre in Kelowna & what is the cost?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
217,"If my child gets one of the possible vaccine injuries listed on the vaccine insert, what should I do?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
218,"what is the difference between an immunization and a vaccination
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
219,"How long should you wait after having strep throat before getting the flu shot?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,"Why does MSP not cover the cost of the Shingles vaccine? I am 66 and live on CPP, OAS and GIS. It would be helpful if the $200 cost was covered. Is it being considered?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
221,"we had pneumonia shot with our flu shot in 2013 (flu shot every year) and the Prevnar 13 shot in 2016.when do they need to be repeated (we have flu shot every year)
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
222,"Can you get another reaction to Shingrix vaccine weeks after second shot administered?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
223,"My son had one Meningococcal C Conjugate vaccine last July in Vancouver. He is 3 years old. Since he came from Japan in 2016, it was first time for him to get it. I'm wondering if he should get second vaccination this year.
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,"unimmunized children in contact with 4 month old immunized infant is it safe
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,"I was born in 1945, always in BC. My parents were pro-vaccination so can I assume I had all my immunizations through Kndergarten to Grade 12?? I still go every 10 yrs for my DPT.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
226,"I had a monkey bite in Bali, had 2 rabies shots there, but need to have one more now at home, where do I get the third shot ?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
227,"I have had a pneumonectomy (1997). I frequently get lung infections (at least one a year, some years more than 1). I wonder if I can get funding to cover the cost of Prevnar 13.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,"If I have an upcoming trip and know the vaccinations required, where can I go to obtain the vaccinations? Is a travel specific clinic my only option? Thank you
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
229,"My 10 years old daughter has suffered from Kawasaki disease(when she is 7 months old ) which influences her immune system .To be safe , should she have a kind of test before getting new vaccines ?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
230,"I was born in 1993. I had my first MMR vaccine in 1994 and another in 1998. Do I need another booster, or do I have immunity to measles? Thank you
",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
231,".how long is a flu victim contagious after first appearance of symptoms?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,"Can I please get a consent form for grade 9 HPV vaccine?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
233,"I am a care aide working for a contracted company by FHA. I had TB skin test 5 yrs ago. Need another, is this covered.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
234,"At age 65, should I be getting pneumonia vaccine each year?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,"Why are the majority of vaccines mixed? Why is there not just a measels vaccine?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
236,"I am visiting Mexico in December. I have not had a typhoid shot since 1999. Do I need one? Hep A, tetanus and diphtheria are current. Do I need anything else? Thanks
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
237,"Are there health units open on weekends? Weekdays just don't work for our family, the cost of taking a day off work to take our kids to an appointment is unfortunately just not an option right now.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
238,"is 2 doses of measles vaccine good for life?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
239,"I'd like to kindly ask for information regarding being administered the Hep B Vaccine. I am a student (health care profession). Been waiting for about 4 months now. Thank you.
",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
240,"Is international travel safe before 2 month immunizations
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,"MMR vaccines....As a senior not born in Canada, I am the care giver to my grandchildren (2 months and a 2yo) with the measles outbreak in BC, should I be getting the MMR shot ? I don't recall getting the vaccines myself
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
